benchmark,preset,event,total_count,time,repetition
resnet,L,PAPI_L2_TCM,54449028,0.8349577919580042,9
resnet,L,PAPI_L2_TCM,53744054,0.8364160270430148,10
resnet,L,PAPI_L3_TCM,13975165,0.8279062560759485,1
resnet,L,PAPI_L3_TCM,13888754,0.8296150229871273,2
resnet,L,PAPI_L3_TCM,14397484,0.8297455189749599,3
resnet,L,PAPI_L3_TCM,13973941,0.8287575249560177,4
resnet,L,PAPI_L3_TCM,14220222,0.829636194743216,5
resnet,L,PAPI_L3_TCM,13709796,0.8287814450450242,6
resnet,L,PAPI_L3_TCM,14286150,0.8295334088616073,7
resnet,L,PAPI_L3_TCM,14275628,0.828863481990993,8
resnet,L,PAPI_L3_TCM,13532662,0.8302237391471863,9
resnet,L,PAPI_L3_TCM,14227294,0.8294026330113411,10
resnet,L,PAPI_CA_SNP,52825689,0.8305182009935379,1
resnet,L,PAPI_CA_SNP,53102437,0.8306825528852642,2
resnet,L,PAPI_CA_SNP,52431271,0.8301418269984424,3
resnet,L,PAPI_CA_SNP,52222760,0.8295766930095851,4
resnet,L,PAPI_CA_SNP,51633021,0.8283948916941881,5
resnet,L,PAPI_CA_SNP,50976159,0.8299147519282997,6
resnet,L,PAPI_CA_SNP,51348809,0.8286190922372043,7
resnet,L,PAPI_CA_SNP,50678177,0.8278080900199711,8
resnet,L,PAPI_CA_SNP,51470372,0.8279711091890931,9
resnet,L,PAPI_CA_SNP,54240948,0.8305329852737486,10
resnet,L,PAPI_CA_SHR,26089760,0.832247368991375,1
resnet,L,PAPI_CA_SHR,26602429,0.8314496269449592,2
resnet,L,PAPI_CA_SHR,25764792,0.831734512001276,3
resnet,L,PAPI_CA_SHR,26194226,0.8298906092531979,4
resnet,L,PAPI_CA_SHR,25334921,0.8317475039511919,5
resnet,L,PAPI_CA_SHR,25657523,0.8326641828753054,6
resnet,L,PAPI_CA_SHR,25938985,0.8308292580768466,7
resnet,L,PAPI_CA_SHR,25990738,0.8307990711182356,8
resnet,L,PAPI_CA_SHR,26470448,0.8307204027660191,9
resnet,L,PAPI_CA_SHR,26013813,0.8307076138444245,10
resnet,L,PAPI_CA_CLN,8690195,0.8268252280540764,1
resnet,L,PAPI_CA_CLN,8763903,0.8286253530532122,2
resnet,L,PAPI_CA_CLN,8528198,0.8298181178979576,3
resnet,L,PAPI_CA_CLN,8606852,0.8320580860599875,4
resnet,L,PAPI_CA_CLN,8664763,0.8284001247957349,5
resnet,L,PAPI_CA_CLN,8665369,0.8316637021489441,6
resnet,L,PAPI_CA_CLN,8679833,0.8311915127560496,7
resnet,L,PAPI_CA_CLN,8655545,0.8342633191496134,8
resnet,L,PAPI_CA_CLN,8535547,0.8333722902461886,9
resnet,L,PAPI_CA_CLN,8656553,0.8312052376568317,10
resnet,L,PAPI_CA_ITV,52588596,0.8385921227745712,1
resnet,L,PAPI_CA_ITV,49786550,0.8277202509343624,2
resnet,L,PAPI_CA_ITV,51121215,0.8292993106879294,3
resnet,L,PAPI_CA_ITV,51797117,0.8357137474231422,4
resnet,L,PAPI_CA_ITV,51181067,0.8322675633244216,5
resnet,L,PAPI_CA_ITV,53326407,0.831123729236424,6
resnet,L,PAPI_CA_ITV,51497211,0.8321992019191384,7
resnet,L,PAPI_CA_ITV,50188247,0.8343774019740522,8
resnet,L,PAPI_CA_ITV,51037168,0.8302020211704075,9
resnet,L,PAPI_CA_ITV,52633362,0.8330364758148789,10
resnet,L,PAPI_L3_LDM,1928627,0.8282009661197662,1
resnet,L,PAPI_L3_LDM,1929992,0.8332835319451988,2
resnet,L,PAPI_L3_LDM,1936598,0.826147009152919,3
resnet,L,PAPI_L3_LDM,1940254,0.8297691228799522,4
resnet,L,PAPI_L3_LDM,1933283,0.829339942894876,5
resnet,L,PAPI_L3_LDM,1933530,0.8272881959564984,6
resnet,L,PAPI_L3_LDM,1930703,0.8278419612906873,7
resnet,L,PAPI_L3_LDM,1943007,0.8248861110769212,8
resnet,L,PAPI_L3_LDM,1942441,0.8289126567542553,9
resnet,L,PAPI_L3_LDM,1932450,0.8247151016257703,10
resnet,L,PAPI_L1_LDM,28026490,0.8298994516953826,1
resnet,L,PAPI_L1_LDM,27973635,0.8310112208127975,2
resnet,L,PAPI_L1_LDM,28100044,0.8323225821368396,3
resnet,L,PAPI_L1_LDM,28076944,0.8306414550170302,4
resnet,L,PAPI_L1_LDM,28040606,0.8326124511659145,5
resnet,L,PAPI_L1_LDM,28052173,0.8323813071474433,6
resnet,L,PAPI_L1_LDM,28116486,0.8317969106137753,7
resnet,L,PAPI_L1_LDM,28233033,0.8295856858603656,8
resnet,L,PAPI_L1_LDM,28325397,0.8345911521464586,9
resnet,L,PAPI_L1_LDM,28380714,0.8364455671980977,10
resnet,L,PAPI_L1_STM,29075629,0.8284498429857194,1
resnet,L,PAPI_L1_STM,29094528,0.8294832957908511,2
resnet,L,PAPI_L1_STM,29073576,0.8296484327875078,3
resnet,L,PAPI_L1_STM,29084355,0.8286972623318434,4
resnet,L,PAPI_L1_STM,29033668,0.827447977848351,5
resnet,L,PAPI_L1_STM,29031245,0.8277394310571253,6
resnet,L,PAPI_L1_STM,29033911,0.829034429974854,7
resnet,L,PAPI_L1_STM,29129972,0.828317531850189,8
resnet,L,PAPI_L1_STM,29036969,0.8293602298945189,9
resnet,L,PAPI_L1_STM,29071614,0.8373883259482682,10
resnet,L,PAPI_L2_LDM,12553251,0.8259982247836888,1
resnet,L,PAPI_L2_LDM,12381188,0.8265311578288674,2
resnet,L,PAPI_L2_LDM,12360064,0.825635083951056,3
resnet,L,PAPI_L2_LDM,12332055,0.8238972444087267,4
resnet,L,PAPI_L2_LDM,12440142,0.8235230180434883,5
resnet,L,PAPI_L2_LDM,12460265,0.8243061117827892,6
resnet,L,PAPI_L2_LDM,12370990,0.82405920419842,7
resnet,L,PAPI_L2_LDM,12539151,0.8262930023483932,8
resnet,L,PAPI_L2_LDM,12418061,0.8279014420695603,9
resnet,L,PAPI_L2_LDM,12423439,0.8314694478176534,10
resnet,L,PAPI_L2_STM,7774614,0.8263957756571472,1
resnet,L,PAPI_L2_STM,7821345,0.8264487297274172,2
resnet,L,PAPI_L2_STM,7813086,0.826266756746918,3
resnet,L,PAPI_L2_STM,7852243,0.830052861943841,4
resnet,L,PAPI_L2_STM,7826110,0.8290163748897612,5
resnet,L,PAPI_L2_STM,7886921,0.8316418952308595,6
resnet,L,PAPI_L2_STM,7820621,0.8296293150633574,7
resnet,L,PAPI_L2_STM,7797488,0.830381281208247,8
resnet,L,PAPI_L2_STM,7796182,0.8286852450110018,9
resnet,L,PAPI_L2_STM,7868917,0.832938396371901,10
resnet,L,PAPI_PRF_DM,34689749,0.8313199155963957,1
resnet,L,PAPI_PRF_DM,34077080,0.827624446246773,2
resnet,L,PAPI_PRF_DM,33665474,0.8300690441392362,3
resnet,L,PAPI_PRF_DM,34338796,0.8261256422847509,4
resnet,L,PAPI_PRF_DM,34836483,0.8270172500051558,5
resnet,L,PAPI_PRF_DM,33952469,0.8265952048823237,6
resnet,L,PAPI_PRF_DM,33462686,0.8287056353874505,7
resnet,L,PAPI_PRF_DM,32754748,0.8287414112128317,8
resnet,L,PAPI_PRF_DM,33455477,0.8311507580801845,9
resnet,L,PAPI_PRF_DM,35378487,0.8292302503250539,10
resnet,L,PAPI_LD_INS,3364523904,0.8283464168198407,1
resnet,L,PAPI_LD_INS,3365141006,0.8306705299764872,2
resnet,L,PAPI_LD_INS,3424023168,0.830009289085865,3
resnet,L,PAPI_LD_INS,3365348414,0.8310726592317224,4
resnet,L,PAPI_LD_INS,3365669788,0.828256560023874,5
resnet,L,PAPI_LD_INS,3364745087,0.8308502160944045,6
resnet,L,PAPI_LD_INS,3422306630,0.8311695088632405,7
resnet,L,PAPI_LD_INS,3365448147,0.8311653449200094,8
resnet,L,PAPI_LD_INS,3364153868,0.8287542541511357,9
resnet,L,PAPI_LD_INS,3364722122,0.8292472520843148,10
resnet,L,PAPI_SR_INS,1447761382,0.8321704752743244,1
resnet,L,PAPI_SR_INS,1447761407,0.8285556328482926,2
resnet,L,PAPI_SR_INS,1447761357,0.8264257898554206,3
resnet,L,PAPI_SR_INS,1447761409,0.8288868111558259,4
resnet,L,PAPI_SR_INS,1447761463,0.8318015714175999,5
resnet,L,PAPI_SR_INS,1447761441,0.8300669454038143,6
resnet,L,PAPI_SR_INS,1447761441,0.8288833689875901,7
resnet,L,PAPI_SR_INS,1447761437,0.8271252438426018,8
resnet,L,PAPI_SR_INS,1447761339,0.829637901391834,9
resnet,L,PAPI_SR_INS,1447761408,0.8282673819921911,10
resnet,L,PAPI_LST_INS,4815640359,0.8373697591014206,1
resnet,L,PAPI_LST_INS,4815470816,0.8327249079011381,2
resnet,L,PAPI_LST_INS,4815946307,0.8357078828848898,3
resnet,L,PAPI_LST_INS,4815582506,0.8395842029713094,4
resnet,L,PAPI_LST_INS,4815706523,0.8352564950473607,5
resnet,L,PAPI_LST_INS,4817012829,0.83346365718171,6
resnet,L,PAPI_LST_INS,4815720292,0.8313650558702648,7
resnet,L,PAPI_LST_INS,4814870285,0.8316958933137357,8
resnet,L,PAPI_LST_INS,4815667045,0.8305387692525983,9
resnet,L,PAPI_LST_INS,4815319678,0.8290650537237525,10
resnet,L,PAPI_L2_DCA,55132452,0.8226904547773302,1
resnet,L,PAPI_L2_DCA,55229951,0.8241040809080005,2
resnet,L,PAPI_L2_DCA,55016663,0.8214277275837958,3
resnet,L,PAPI_L2_DCA,55444204,0.822394744027406,4
resnet,L,PAPI_L2_DCA,55309141,0.8211846463382244,5
resnet,L,PAPI_L2_DCA,55158151,0.8196120890788734,6
resnet,L,PAPI_L2_DCA,55359577,0.8222930990159512,7
resnet,L,PAPI_L2_DCA,55283181,0.820955459959805,8
resnet,L,PAPI_L2_DCA,55174461,0.8215664811432362,9
resnet,L,PAPI_L2_DCA,55136523,0.8198932819068432,10
resnet,L,PAPI_L3_DCA,51347766,0.8250493751838803,1
resnet,L,PAPI_L3_DCA,50803575,0.8244045353494585,2
resnet,L,PAPI_L3_DCA,50292628,0.8233129600994289,3
resnet,L,PAPI_L3_DCA,51065162,0.8248133971355855,4
resnet,L,PAPI_L3_DCA,51219026,0.8235657452605665,5
resnet,L,PAPI_L3_DCA,51087225,0.8252173280343413,6
resnet,L,PAPI_L3_DCA,51498413,0.8256268808618188,7
resnet,L,PAPI_L3_DCA,52304024,0.8257561409845948,8
resnet,L,PAPI_L3_DCA,52115984,0.8265073793008924,9
resnet,L,PAPI_L3_DCA,51843038,0.825421798042953,10
resnet,L,PAPI_L2_DCR,26538110,0.8408000310882926,1
resnet,L,PAPI_L2_DCR,26890127,0.8304153508506715,2
resnet,L,PAPI_L2_DCR,26587053,0.8283330048434436,3
resnet,L,PAPI_L2_DCR,26741885,0.8243384240195155,4
resnet,L,PAPI_L2_DCR,26255393,0.8257511798292398,5
resnet,L,PAPI_L2_DCR,29014131,0.8260953449644148,6
resnet,L,PAPI_L2_DCR,26646591,0.8235424631275237,7
resnet,L,PAPI_L2_DCR,26764076,0.823545970954001,8
resnet,L,PAPI_L2_DCR,26727732,0.8273768401704729,9
resnet,L,PAPI_L2_DCR,26804986,0.8272056709975004,10
resnet,L,PAPI_L3_DCR,12822242,0.8260065731592476,1
resnet,L,PAPI_L3_DCR,12726759,0.8260611980222166,2
resnet,L,PAPI_L3_DCR,12817888,0.8281379803083837,3
resnet,L,PAPI_L3_DCR,12794258,0.8279867409728467,4
resnet,L,PAPI_L3_DCR,12812135,0.8263973342254758,5
resnet,L,PAPI_L3_DCR,12895115,0.8252152781933546,6
resnet,L,PAPI_L3_DCR,12857170,0.8261140082031488,7
resnet,L,PAPI_L3_DCR,12650692,0.8292676070705056,8
resnet,L,PAPI_L3_DCR,12840009,0.8260742546990514,9
resnet,L,PAPI_L3_DCR,12775416,0.8258853498846292,10
resnet,L,PAPI_L2_DCW,42780007,0.8265202082693577,1
resnet,L,PAPI_L2_DCW,42771164,0.8259655372239649,2
resnet,L,PAPI_L2_DCW,43257756,0.8294684360735118,3
resnet,L,PAPI_L2_DCW,43234578,0.8270773394033313,4
resnet,L,PAPI_L2_DCW,42871193,0.8265765947289765,5
resnet,L,PAPI_L2_DCW,42780203,0.825730592943728,6
resnet,L,PAPI_L2_DCW,43127228,0.8258951520547271,7
resnet,L,PAPI_L2_DCW,43247402,0.8284329478628933,8
resnet,L,PAPI_L2_DCW,42791798,0.827461451292038,9
resnet,L,PAPI_L2_DCW,42811160,0.8253928837366402,10
resnet,L,PAPI_L3_DCW,7788378,0.8253856739029288,1
resnet,L,PAPI_L3_DCW,7823325,0.827244917396456,2
resnet,L,PAPI_L3_DCW,7841458,0.8297721729613841,3
resnet,L,PAPI_L3_DCW,7842602,0.8275318308733404,4
resnet,L,PAPI_L3_DCW,7834976,0.8298548869788647,5
resnet,L,PAPI_L3_DCW,7852185,0.8290234059095383,6
resnet,L,PAPI_L3_DCW,7838654,0.8297714851796627,7
resnet,L,PAPI_L3_DCW,7843540,0.8310530232265592,8
resnet,L,PAPI_L3_DCW,7807625,0.8335445853881538,9
resnet,L,PAPI_L3_DCW,7855987,0.830824192147702,10
resnet,L,PAPI_L2_ICH,123683,0.8272730950266123,1
resnet,L,PAPI_L2_ICH,123833,0.8280111951753497,2
resnet,L,PAPI_L2_ICH,164555,0.8297589155845344,3
resnet,L,PAPI_L2_ICH,116364,0.8287482471205294,4
resnet,L,PAPI_L2_ICH,128163,0.8280988000333309,5
resnet,L,PAPI_L2_ICH,126110,0.8280535456724465,6
resnet,L,PAPI_L2_ICH,116622,0.8310761493630707,7
resnet,L,PAPI_L2_ICH,126344,0.8286248589865863,8
resnet,L,PAPI_L2_ICH,122927,0.8256429578177631,9
resnet,L,PAPI_L2_ICH,120010,0.8249683929607272,10
resnet,L,PAPI_L2_ICA,160466,0.8266383190639317,1
resnet,L,PAPI_L2_ICA,148510,0.8364454349502921,2
resnet,L,PAPI_L2_ICA,152709,0.8285044552758336,3
resnet,L,PAPI_L2_ICA,155058,0.8278994569554925,4
resnet,L,PAPI_L2_ICA,149434,0.8285350631922483,5
resnet,L,PAPI_L2_ICA,151916,0.8282592832110822,6
resnet,L,PAPI_L2_ICA,153280,0.8288569785654545,7
resnet,L,PAPI_L2_ICA,151078,0.829929016996175,8
resnet,L,PAPI_L2_ICA,147730,0.830963100772351,9
resnet,L,PAPI_L2_ICA,152322,0.830316455103457,10
resnet,L,PAPI_L3_ICA,22101,0.8262211810797453,1
resnet,L,PAPI_L3_ICA,23040,0.8275647237896919,2
resnet,L,PAPI_L3_ICA,23137,0.8253920269198716,3
resnet,L,PAPI_L3_ICA,22591,0.8274048808962107,4
resnet,L,PAPI_L3_ICA,21263,0.8265687269158661,5
resnet,L,PAPI_L3_ICA,23350,0.8270708438940346,6
resnet,L,PAPI_L3_ICA,21822,0.8257075608707964,7
resnet,L,PAPI_L3_ICA,23603,0.8236941397190094,8
resnet,L,PAPI_L3_ICA,22537,0.8234920911490917,9
resnet,L,PAPI_L3_ICA,21994,0.8255898677743971,10
resnet,L,PAPI_L2_ICR,249453,0.8226101156324148,1
resnet,L,PAPI_L2_ICR,137085,0.822462450247258,2
resnet,L,PAPI_L2_ICR,181002,0.8236349038779736,3
resnet,L,PAPI_L2_ICR,145899,0.8253529989160597,4
resnet,L,PAPI_L2_ICR,151033,0.827892136760056,5
resnet,L,PAPI_L2_ICR,148137,0.827947414945811,6
resnet,L,PAPI_L2_ICR,151079,0.8292369358241558,7
resnet,L,PAPI_L2_ICR,150061,0.825409784913063,8
resnet,L,PAPI_L2_ICR,156278,0.8239683122374117,9
resnet,L,PAPI_L2_ICR,125550,0.824467406142503,10
resnet,L,PAPI_L3_ICR,22836,0.8270957060158253,1
resnet,L,PAPI_L3_ICR,22172,0.8257165267132223,2
resnet,L,PAPI_L3_ICR,22551,0.8295808238908648,3
resnet,L,PAPI_L3_ICR,23008,0.8256400730460882,4
resnet,L,PAPI_L3_ICR,22614,0.8301372160203755,5
resnet,L,PAPI_L3_ICR,34309,0.8261673250235617,6
resnet,L,PAPI_L3_ICR,25163,0.8268947517499328,7
resnet,L,PAPI_L3_ICR,21783,0.8247362081892788,8
resnet,L,PAPI_L3_ICR,24183,0.828235728200525,9
resnet,L,PAPI_L3_ICR,24425,0.8281448297202587,10
resnet,L,PAPI_L2_TCA,57524219,0.83062759693712,1
resnet,L,PAPI_L2_TCA,57948623,0.8276840490289032,2
resnet,L,PAPI_L2_TCA,56510906,0.8311467571184039,3
resnet,L,PAPI_L2_TCA,57170367,0.8279108367860317,4
resnet,L,PAPI_L2_TCA,57984733,0.8285105102695525,5
resnet,L,PAPI_L2_TCA,57695161,0.8310950119048357,6
resnet,L,PAPI_L2_TCA,59509758,0.8294740319252014,7
resnet,L,PAPI_L2_TCA,57119329,0.8290825537405908,8
resnet,L,PAPI_L2_TCA,57955659,0.8305550930090249,9
resnet,L,PAPI_L2_TCA,57474136,0.8297194177284837,10
resnet,L,PAPI_L3_TCA,52454681,0.8267671321518719,1
resnet,L,PAPI_L3_TCA,52991584,0.8271388099528849,2
resnet,L,PAPI_L3_TCA,52192018,0.8290026900358498,3
resnet,L,PAPI_L3_TCA,54477176,0.8271984080784023,4
resnet,L,PAPI_L3_TCA,52006221,0.82749715866521,5
resnet,L,PAPI_L3_TCA,50916651,0.8261211458593607,6
resnet,L,PAPI_L3_TCA,52805140,0.8292624768801033,7
resnet,L,PAPI_L3_TCA,50535840,0.8258571159094572,8
resnet,L,PAPI_L3_TCA,51899231,0.8248068741522729,9
resnet,L,PAPI_L3_TCA,51254452,0.824795532040298,10
resnet,L,PAPI_L2_TCR,28524988,0.8305077711120248,1
resnet,L,PAPI_L2_TCR,28550369,0.8300974392332137,2
resnet,L,PAPI_L2_TCR,28392382,0.8287577060982585,3
resnet,L,PAPI_L2_TCR,28289309,0.8302165158092976,4
resnet,L,PAPI_L2_TCR,28656972,0.8300153058953583,5
resnet,L,PAPI_L2_TCR,28938372,0.8324378989636898,6
resnet,L,PAPI_L2_TCR,28261932,0.8298572092317045,7
resnet,L,PAPI_L2_TCR,28388026,0.8313635736703873,8
resnet,L,PAPI_L2_TCR,28795068,0.8325899359770119,9
resnet,L,PAPI_L2_TCR,28602295,0.8324317550286651,10
resnet,L,PAPI_L3_TCR,45061402,0.8283609668724239,1
resnet,L,PAPI_L3_TCR,43435309,0.8291333559900522,2
resnet,L,PAPI_L3_TCR,42492899,0.8278955351561308,3
resnet,L,PAPI_L3_TCR,42057185,0.8269277322106063,4
resnet,L,PAPI_L3_TCR,41792913,0.8276768438518047,5
resnet,L,PAPI_L3_TCR,43558768,0.8255061069503427,6
resnet,L,PAPI_L3_TCR,43223206,0.8244825140573084,7
resnet,L,PAPI_L3_TCR,41814787,0.8248203513212502,8
resnet,L,PAPI_L3_TCR,42415021,0.8237564940936863,9
resnet,L,PAPI_L3_TCR,41115276,0.8231486640870571,10
resnet,L,PAPI_L2_TCW,42844308,0.831349465996027,1
resnet,L,PAPI_L2_TCW,43021708,0.8253611079417169,2
resnet,L,PAPI_L2_TCW,42861867,0.8263924978673458,3
resnet,L,PAPI_L2_TCW,43017142,0.8258845680393279,4
resnet,L,PAPI_L2_TCW,42908471,0.8265076950192451,5
resnet,L,PAPI_L2_TCW,42926355,0.8238437878899276,6
resnet,L,PAPI_L2_TCW,43013545,0.8234141920693219,7
resnet,L,PAPI_L2_TCW,42789894,0.825083932839334,8
resnet,L,PAPI_L2_TCW,42895617,0.827720187138766,9
resnet,L,PAPI_L2_TCW,42878344,0.8276022672653198,10
resnet,L,PAPI_L3_TCW,7675080,0.8255366049706936,1
resnet,L,PAPI_L3_TCW,7664907,0.8278222749941051,2
resnet,L,PAPI_L3_TCW,7602398,0.825515671633184,3
resnet,L,PAPI_L3_TCW,7604279,0.8243468473665416,4
resnet,L,PAPI_L3_TCW,7569672,0.8244205280207098,5
resnet,L,PAPI_L3_TCW,7674069,0.8259639078751206,6
resnet,L,PAPI_L3_TCW,7624210,0.8264133762568235,7
resnet,L,PAPI_L3_TCW,7688814,0.8276349320076406,8
resnet,L,PAPI_L3_TCW,7553876,0.8280968759208918,9
resnet,L,PAPI_L3_TCW,7632718,0.8261708300560713,10
scattering_self_energies,L,PAPI_DP_OPS,120932352,5.965526327025145,1
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.0094839059747756,2
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.021529096644372,3
scattering_self_energies,L,PAPI_DP_OPS,120932352,5.968047139700502,4
scattering_self_energies,L,PAPI_DP_OPS,120932352,5.986977125052363,5
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.006786026991904,6
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.077846380881965,7
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.060740131884813,8
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.028591247741133,9
scattering_self_energies,L,PAPI_DP_OPS,120932352,6.028073556255549,10
scattering_self_energies,L,PAPI_L1_DCM,475196328,5.99695652583614,1
scattering_self_energies,L,PAPI_L1_DCM,470849238,5.955599951092154,2
scattering_self_energies,L,PAPI_L1_DCM,477173089,5.984488293994218,3
scattering_self_energies,L,PAPI_L1_DCM,470898051,6.002336203120649,4
scattering_self_energies,L,PAPI_L1_DCM,475051867,6.002188692800701,5
scattering_self_energies,L,PAPI_L1_DCM,475297312,5.989894500002265,6
scattering_self_energies,L,PAPI_L1_DCM,477917925,5.986643788870424,7
scattering_self_energies,L,PAPI_L1_DCM,474261370,6.060640492942184,8
scattering_self_energies,L,PAPI_L1_DCM,473575562,5.9811593699269,9
scattering_self_energies,L,PAPI_L1_DCM,470886727,5.978620911948383,10
scattering_self_energies,L,PAPI_L1_ICM,1331086,6.035589818377048,1
scattering_self_energies,L,PAPI_L1_ICM,1289238,5.9082733280956745,2
scattering_self_energies,L,PAPI_L1_ICM,1279938,5.94215186778456,3
scattering_self_energies,L,PAPI_L1_ICM,1259237,5.941107407212257,4
scattering_self_energies,L,PAPI_L1_ICM,1442031,5.957705767825246,5
scattering_self_energies,L,PAPI_L1_ICM,1381897,5.976937846280634,6
scattering_self_energies,L,PAPI_L1_ICM,1291739,5.961878796108067,7
scattering_self_energies,L,PAPI_L1_ICM,1264388,5.986436114180833,8
scattering_self_energies,L,PAPI_L1_ICM,1308513,6.000972576905042,9
scattering_self_energies,L,PAPI_L1_ICM,1261903,6.022924493998289,10
scattering_self_energies,L,PAPI_L2_DCM,941384784,6.023884024936706,1
scattering_self_energies,L,PAPI_L2_DCM,932819008,6.049434395972639,2
scattering_self_energies,L,PAPI_L2_DCM,925201034,6.078272582963109,3
scattering_self_energies,L,PAPI_L2_DCM,927946818,6.048396192956716,4
scattering_self_energies,L,PAPI_L2_DCM,922134437,6.084109406918287,5
scattering_self_energies,L,PAPI_L2_DCM,916431197,6.1182393450289965,6
scattering_self_energies,L,PAPI_L2_DCM,918394414,6.1119043519720435,7
scattering_self_energies,L,PAPI_L2_DCM,936381190,6.0987104759551585,8
scattering_self_energies,L,PAPI_L2_DCM,935815477,6.090296640992165,9
scattering_self_energies,L,PAPI_L2_DCM,921922971,6.102654851973057,10
scattering_self_energies,L,PAPI_L2_ICM,20445,6.052412722725421,1
scattering_self_energies,L,PAPI_L2_ICM,19427,6.039721066132188,2
scattering_self_energies,L,PAPI_L2_ICM,26925,6.108143557794392,3
scattering_self_energies,L,PAPI_L2_ICM,22954,6.08079425804317,4
scattering_self_energies,L,PAPI_L2_ICM,22761,6.052732375916094,5
scattering_self_energies,L,PAPI_L2_ICM,21181,6.089663261082023,6
scattering_self_energies,L,PAPI_L2_ICM,20154,6.05833790358156,7
scattering_self_energies,L,PAPI_L2_ICM,19627,6.089421216864139,8
scattering_self_energies,L,PAPI_L2_ICM,20935,6.099961763713509,9
scattering_self_energies,L,PAPI_L2_ICM,19687,6.104408263228834,10
scattering_self_energies,L,PAPI_L1_TCM,490732334,6.091235150117427,1
scattering_self_energies,L,PAPI_L1_TCM,493617373,6.044549661222845,2
scattering_self_energies,L,PAPI_L1_TCM,496598822,6.065233431756496,3
scattering_self_energies,L,PAPI_L1_TCM,497635996,6.01951471529901,4
scattering_self_energies,L,PAPI_L1_TCM,494468343,6.096933597698808,5
scattering_self_energies,L,PAPI_L1_TCM,491532985,6.084488012827933,6
scattering_self_energies,L,PAPI_L1_TCM,493130374,6.092317988164723,7
scattering_self_energies,L,PAPI_L1_TCM,495089498,6.055976010859013,8
scattering_self_energies,L,PAPI_L1_TCM,492680480,6.116452974732965,9
scattering_self_energies,L,PAPI_L1_TCM,493540543,6.084650123026222,10
scattering_self_energies,L,PAPI_L2_TCM,923090804,6.122014977037907,1
scattering_self_energies,L,PAPI_L2_TCM,926088467,6.089439847972244,2
scattering_self_energies,L,PAPI_L2_TCM,915853014,6.02220467897132,3
scattering_self_energies,L,PAPI_L2_TCM,935061997,6.123580658342689,4
scattering_self_energies,L,PAPI_L2_TCM,918698047,6.128538542427123,5
scattering_self_energies,L,PAPI_L2_TCM,926820949,6.047890466637909,6
scattering_self_energies,L,PAPI_L2_TCM,919874926,6.1461017918772995,7
scattering_self_energies,L,PAPI_L2_TCM,922475853,6.0996896852739155,8
scattering_self_energies,L,PAPI_L2_TCM,925079603,6.0635830936953425,9
scattering_self_energies,L,PAPI_L2_TCM,926994579,6.114675702992827,10
scattering_self_energies,L,PAPI_L3_TCM,268497116,6.0769618498161435,1
scattering_self_energies,L,PAPI_L3_TCM,267415562,6.034765733871609,2
scattering_self_energies,L,PAPI_L3_TCM,273974609,6.061699980869889,3
scattering_self_energies,L,PAPI_L3_TCM,266216138,6.011948305182159,4
scattering_self_energies,L,PAPI_L3_TCM,268516366,6.063770459033549,5
scattering_self_energies,L,PAPI_L3_TCM,271967913,5.994098074734211,6
scattering_self_energies,L,PAPI_L3_TCM,272784090,6.024861915037036,7
scattering_self_energies,L,PAPI_L3_TCM,269440587,6.00176296569407,8
scattering_self_energies,L,PAPI_L3_TCM,268600137,6.01558089768514,9
scattering_self_energies,L,PAPI_L3_TCM,276247912,6.062391879037023,10
scattering_self_energies,L,PAPI_CA_SNP,936719204,5.975822266191244,1
scattering_self_energies,L,PAPI_CA_SNP,936211997,6.097778178285807,2
scattering_self_energies,L,PAPI_CA_SNP,935633873,6.082210806198418,3
scattering_self_energies,L,PAPI_CA_SNP,921490113,6.0407713651657104,4
scattering_self_energies,L,PAPI_CA_SNP,920243465,6.052676184102893,5
scattering_self_energies,L,PAPI_CA_SNP,924670014,6.079250391107053,6
scattering_self_energies,L,PAPI_CA_SNP,915522981,6.005846315063536,7
scattering_self_energies,L,PAPI_CA_SNP,930069530,6.015391821041703,8
scattering_self_energies,L,PAPI_CA_SNP,925650935,6.036937051918358,9
scattering_self_energies,L,PAPI_CA_SNP,919233868,6.044172985013574,10
scattering_self_energies,L,PAPI_CA_SHR,421572743,6.005289977882057,1
scattering_self_energies,L,PAPI_CA_SHR,437543510,5.97862830478698,2
scattering_self_energies,L,PAPI_CA_SHR,424829647,6.014815256930888,3
scattering_self_energies,L,PAPI_CA_SHR,427128721,5.95522535033524,4
scattering_self_energies,L,PAPI_CA_SHR,420367302,5.994905688334256,5
scattering_self_energies,L,PAPI_CA_SHR,419352679,6.047985207289457,6
scattering_self_energies,L,PAPI_CA_SHR,423379483,5.9988882299512625,7
scattering_self_energies,L,PAPI_CA_SHR,424364697,5.9471283461898565,8
scattering_self_energies,L,PAPI_CA_SHR,419158430,5.9786794991232455,9
scattering_self_energies,L,PAPI_CA_SHR,421638523,5.980562335345894,10
scattering_self_energies,L,PAPI_CA_CLN,177207324,6.063267892226577,1
scattering_self_energies,L,PAPI_CA_CLN,176523800,6.069416327401996,2
